Location,School Name,Type,Latitude,Longitude,Score
Western Australia,SOUTHWELL PRIMARY SCHOOL,Primary,-32.09025841,115.7850833,812
Western Australia,PALMYRA PRIMARY SCHOOL,Primary,-32.04528094,115.7853129,1086
Western Australia,CARRAMAR PRIMARY SCHOOL,Primary,-31.71147916,115.7857211,1041
Western Australia,BICTON PRIMARY SCHOOL,Primary,-32.03272881,115.786548,1111
Western Australia,SPEARWOOD PRIMARY SCHOOL,Primary,-32.10148403,115.7865958,961
Western Australia,OUR LADY OF FATIMA SCHOOL,Primary,-32.03860078,115.78661,1129
Western Australia,NEWMAN COLLEGE,Primary,-31.9231958,115.7873551,1114
Western Australia,NEWMAN COLLEGE,Secondary,-31.9231958,115.7873551,1114
Western Australia,DAVALLIA PRIMARY SCHOOL,Primary,-31.84104283,115.7874618,1112
Western Australia,HOLY ROSARY SCHOOL,Primary,-31.90928598,115.7874998,1134
Western Australia,NORTH WOODVALE PRIMARY SCHOOL,Primary,-31.78461512,115.7883764,1093
Western Australia,CREANEY PRIMARY SCHOOL,Primary,-31.80400875,115.7885224,1070
Western Australia,OUR LADY OF MOUNT CARMEL SCHOOL,Primary,-32.07276796,115.7888671,1073
Western Australia,ST THOMAS' PRIMARY SCHOOL,Primary,-31.97747472,115.7889843,1167
Western Australia,NEWTON PRIMARY SCHOOL,Primary,-32.11215987,115.7890148,996
Western Australia,EAST HAMILTON HILL PRIMARY SCHOOL,Primary,-32.07753718,115.7892828,1026
Western Australia,WOODLANDS PRIMARY SCHOOL,Primary,-31.91098138,115.7898281,1127
Western Australia,YULUMA PRIMARY SCHOOL,Primary,-31.89226761,115.7899897,1033
Western Australia,CHURCHLANDS SENIOR HIGH SCHOOL,Secondary,-31.91728978,115.7899902,1118
Western Australia,DALMAIN PRIMARY SCHOOL,Primary,-31.81392422,115.7907121,1071
Western Australia,ST DOMINIC'S SCHOOL,Primary,-31.89441457,115.7909199,1137
Western Australia,FLOREAT PARK PRIMARY SCHOOL,Primary,-31.936844,115.79122,1184
Western Australia,GREENWOOD COLLEGE,Secondary,-31.82628484,115.7914439,1032
Western Australia,WEST GREENWOOD PRIMARY SCHOOL,Primary,-31.82628484,115.7914439,1058
Western Australia,LIWARA CATHOLIC PRIMARY SCHOOL,Primary,-31.83328555,115.7918194,1101
Western Australia,MOERLINA SCHOOL,Primary,-31.96775079,115.792153,1123
Western Australia,TAPPING PRIMARY SCHOOL,Primary,-31.71523945,115.7922496,1026
Western Australia,QUINTILIAN SCHOOL,Primary,-31.96696077,115.7923007,1183
Western Australia,SPRING HILL PRIMARY SCHOOL,Primary,-31.7226147,115.7932625,1028
Western Australia,SETON CATHOLIC COLLEGE,Secondary,-32.07269529,115.7933707,1038
Western Australia,WOODVALE PRIMARY SCHOOL,Primary,-31.79431516,115.7936948,1085
Western Australia,CHURCHLANDS PRIMARY SCHOOL,Primary,-31.92636369,115.794652,1155
Western Australia,SANTA MARIA COLLEGE,Secondary,-32.018614,115.795823,1117
Western Australia,MOTHER TERESA CATHOLIC COLLEGE,Primary,-32.36141513,115.7970969,1053
Western Australia,SOUTH COOGEE PRIMARY SCHOOL,Primary,-32.12961319,115.7973328,1007
Western Australia,HAWKER PARK PRIMARY SCHOOL,Primary,-31.84054196,115.7974927,1090
Western Australia,DALKEITH PRIMARY SCHOOL,Primary,-31.99644115,115.797872,1195
Western Australia,LAKE GWELUP PRIMARY SCHOOL,Primary,-31.87143628,115.797937,1119
Western Australia,WOODVALE SECONDARY COLLEGE,Secondary,-31.79154969,115.7994712,1064
Western Australia,WANNEROO PRIMARY SCHOOL,Primary,-31.75136276,115.7998794,981
Western Australia,TRANBY COLLEGE,Primary,-32.3405703,115.8002428,1066
Western Australia,TRANBY COLLEGE,Secondary,-32.3405703,115.8002428,1066
Western Australia,SETTLERS PRIMARY SCHOOL,Primary,-32.34342663,115.8006798,1007
Western Australia,ROCKINGHAM JOHN CALVIN SCHOOL,Primary,-32.30603447,115.8010505,1017
Western Australia,MEL MARIA CATHOLIC PRIMARY SCHOOL,Primary,-32.02710468,115.8012258,1141
Western Australia,GOOLLELAL PRIMARY SCHOOL,Primary,-31.81486804,115.8013853,1085
Western Australia,HALIDON PRIMARY SCHOOL,Primary,-31.80783809,115.801427,1061
Western Australia,ATTADALE PRIMARY SCHOOL,Primary,-32.02544682,115.8018145,1143
Western Australia,SAMSON PRIMARY SCHOOL,Primary,-32.07233538,115.8020699,1049
Western Australia,SHENTON COLLEGE,Secondary,-31.95969986,115.803008,1159
Western Australia,MEDINA PRIMARY SCHOOL,Primary,-32.23582307,115.803711,906
Western Australia,ST ANTHONY'S SCHOOL,Primary,-31.74897887,115.8037982,1049
Western Australia,CARALEE COMMUNITY SCHOOL,Primary,-32.05149344,115.8043461,970
Western Australia,LEDA PRIMARY SCHOOL,Primary,-32.26049532,115.8048608,938
Western Australia,ST JOHN PAUL II CATHOLIC PRIMARY SCHOOL,Primary,-31.69517618,115.8054016,1000
Western Australia,ST LUKE'S CATHOLIC PRIMARY SCHOOL,Primary,-31.80201996,115.8054599,1095
Western Australia,MELVILLE SENIOR HIGH SCHOOL,Secondary,-32.04631125,115.8054613,1065
Western Australia,LORETO NEDLANDS,Primary,-31.98464523,115.8060593,1172
Western Australia,AUSTIN COVE BAPTIST COLLEGE,Primary,-32.59324476,115.8065154,1015
Western Australia,AUSTIN COVE BAPTIST COLLEGE,Secondary,-32.59324476,115.8065154,1015
Western Australia,MELVILLE PRIMARY SCHOOL,Primary,-32.03770545,115.8065741,1115
Western Australia,HOLLYWOOD PRIMARY SCHOOL,Primary,-31.96944536,115.8072695,1165
Western Australia,GLENDALE PRIMARY SCHOOL,Primary,-31.84933302,115.8076235,1038
Western Australia,THE MONTESSORI SCHOOL,Primary,-31.81228862,115.8077784,1109
Western Australia,THE MONTESSORI SCHOOL,Secondary,-31.81228862,115.8077784,1109
Western Australia,WEST BALCATTA PRIMARY SCHOOL,Primary,-31.87268066,115.8087826,1078
Western Australia,COOLBELLUP COMMUNITY SCHOOL,Primary,-32.08185386,115.8088051,965
Western Australia,BANKSIA GROVE PRIMARY SCHOOL,Primary,-31.70254405,115.8089621,962
Western Australia,GREENWOOD PRIMARY SCHOOL,Primary,-31.82890115,115.8090201,1019
Western Australia,JOLIMONT PRIMARY SCHOOL,Primary,-31.94879873,115.8093909,1157
Western Australia,WEMBLEY PRIMARY SCHOOL,Primary,-31.9350158,115.8097294,1172
Western Australia,BALDIVIS GARDENS PRIMARY SCHOOL,Primary,-32.300823,115.810062,991
Western Australia,CALISTA PRIMARY SCHOOL,Primary,-32.24514843,115.8106046,947
Western Australia,NEDLANDS PRIMARY SCHOOL,Primary,-31.98480552,115.8128349,1183
Western Australia,NORTH LAKE SENIOR CAMPUS,Secondary,-32.07350132,115.8137439,1026
Western Australia,TUART RISE PRIMARY SCHOOL,Primary,-32.35318209,115.8141819,992
Western Australia,PETER CARNLEY ANGLICAN COMMUNITY SCHOOL,Primary,-32.25710348,115.8149145,1056
Western Australia,PETER CARNLEY ANGLICAN COMMUNITY SCHOOL,Secondary,-32.25710348,115.8149145,1056
Western Australia,ORELIA PRIMARY SCHOOL,Primary,-32.23696167,115.8152522,927
Western Australia,RIVER VALLEY PRIMARY SCHOOL,Primary,-33.30851243,115.8152863,985
Western Australia,WARWICK SENIOR HIGH SCHOOL,Secondary,-31.83867535,115.8154291,972
Western Australia,ROSALIE PRIMARY SCHOOL,Primary,-31.96165277,115.8157114,1181
Western Australia,EAST WANNEROO PRIMARY SCHOOL,Primary,-31.7568505,115.8168149,997
Western Australia,HOCKING PRIMARY SCHOOL,Primary,-31.76973684,115.8168776,1046
Western Australia,PEARSALL PRIMARY SCHOOL,Primary,-31.78076976,115.8170137,1055
Western Australia,CHRYSALIS MONTESSORI SCHOOL,Primary,-31.91748633,115.8172243,1174
Western Australia,BALDIVIS PRIMARY SCHOOL,Primary,-32.30718679,115.8174722,989
Western Australia,MAKYBE RISE PRIMARY SCHOOL,Primary,-32.34435624,115.8175271,1020
Western Australia,PERTH WALDORF SCHOOL,Primary,-32.09219046,115.8176585,1105
Western Australia,PERTH WALDORF SCHOOL,Secondary,-32.09219046,115.8176585,1105
Western Australia,ST MARY'S SCHOOL,Primary,-33.57519912,115.818426,1021
Western Australia,EAST HAMERSLEY PRIMARY SCHOOL,Primary,-31.84763444,115.8186051,1063
Western Australia,YANGEBUP PRIMARY SCHOOL,Primary,-32.11921993,115.8196116,967
Western Australia,BEELIAR PRIMARY SCHOOL,Primary,-32.13297396,115.8207228,1005
Western Australia,DONNYBROOK DISTRICT HIGH SCHOOL,Secondary,-33.57479874,115.8209925,963
Western Australia,LAKE MONGER PRIMARY SCHOOL,Primary,-31.92381333,115.8213089,1073
Western Australia,TAKARI PRIMARY SCHOOL,Primary,-31.8688741,115.8217073,1027
Western Australia,SUBIACO PRIMARY SCHOOL,Primary,-31.95080163,115.8220433,1176
Western Australia,TELETHON SPEECH & HEARING,Primary,-31.92384064,115.8231847,1087
Western Australia,BOLD PARK COMMUNITY SCHOOL,Primary,-31.92384064,115.8231847,1116
Western Australia,BOLD PARK COMMUNITY SCHOOL,Secondary,-31.92384064,115.8231847,1116
Western Australia,KARDINYA PRIMARY SCHOOL,Primary,-32.06231235,115.8237277,1070
Western Australia,OSBORNE PRIMARY SCHOOL,Primary,-31.89945179,115.8248986,1039
Western Australia,DIVINE MERCY COLLEGE,Primary,-32.12468637,115.8251697,1056
Western Australia,DIVINE MERCY COLLEGE,Secondary,-32.12468637,115.8251697,1056
Western Australia,ST VINCENT'S SCHOOL,Primary,-32.25275368,115.8260441,1042
Western Australia,MATER CHRISTI CATHOLIC PRIMARY SCHOOL,Primary,-32.12534242,115.8263263,1069
Western Australia,BOORAGOON PRIMARY SCHOOL,Primary,-32.03553443,115.8264595,1116
Western Australia,BALCATTA PRIMARY SCHOOL,Primary,-31.88093054,115.8272729,1047
Western Australia,MARANGAROO PRIMARY SCHOOL,Primary,-31.82848696,115.8275899,970
Western Australia,ST LAWRENCE PRIMARY SCHOOL,Primary,-31.879112,115.827758,1052
Western Australia,HOPE CHRISTIAN COLLEGE,Primary,-33.29288692,115.8278834,1024
Western Australia,HOPE CHRISTIAN COLLEGE,Secondary,-33.29288692,115.8278834,1024
Western Australia,BALDIVIS SECONDARY COLLEGE,Secondary,-32.334099,115.828418,987
Western Australia,MADELEY PRIMARY SCHOOL,Primary,-31.80675303,115.8289632,1056
Western Australia,KENNEDY BAPTIST COLLEGE,Secondary,-32.073356,115.829647,1097
Western Australia,RIVERGUMS PRIMARY SCHOOL,Primary,-32.335835,115.829796,995
Western Australia,ST KIERAN CATHOLIC PRIMARY SCHOOL,Primary,-31.90272667,115.8315419,1053
Western Australia,WINTHROP PRIMARY SCHOOL,Primary,-32.05464084,115.832817,1137
Western Australia,WEST LEEDERVILLE PRIMARY SCHOOL,Primary,-31.93928667,115.8329394,1166
Western Australia,SERVITE COLLEGE,Secondary,-31.90270449,115.8336415,1032
Western Australia,BRUNSWICK JUNCTION PRIMARY SCHOOL,Primary,-33.2517339,115.8341389,853
Western Australia,NORTH BALGA PRIMARY SCHOOL,Primary,-31.85209949,115.8342576,907
Western Australia,SOUTH LAKE PRIMARY SCHOOL,Primary,-32.10593471,115.8345008,936
Western Australia,ARDROSS PRIMARY SCHOOL,Primary,-32.0274405,115.8346577,1144
Western Australia,APPLECROSS SENIOR HIGH SCHOOL,Secondary,-32.029376,115.83509,1111
Western Australia,MOUNT HAWTHORN PRIMARY SCHOOL,Primary,-31.91812712,115.8354103,1140
Western Australia,NORTH PARMELIA PRIMARY SCHOOL,Primary,-32.23643544,115.8359231,935
Western Australia,PERTH MODERN SCHOOL,Secondary,-31.94506602,115.8363958,1239
Western Australia,HUDSON PARK PRIMARY SCHOOL,Primary,-31.83944795,115.8373291,947
Western Australia,KINGSWAY CHRISTIAN COLLEGE,Primary,-31.81156717,115.8374044,1121
Western Australia,ST MICHAEL'S SCHOOL,Primary,-33.25458537,115.837794,1027
Western Australia,BLUE GUM MONTESSORI SCHOOL INC,Primary,-32.08519543,115.838553,1182
Western Australia,OUR LADY OF MERCY PRIMARY SCHOOL,Primary,-31.83735378,115.8389984,991
Western Australia,THE KING'S COLLEGE,Primary,-32.25439916,115.839073,1025
Western Australia,THE KING'S COLLEGE,Secondary,-32.25439916,115.839073,1025
Western Australia,BIBRA LAKE PRIMARY SCHOOL,Primary,-32.09409186,115.8391505,1019
Western Australia,ARANMORE CATHOLIC PRIMARY SCHOOL,Primary,-31.92790363,115.8392341,1102
Western Australia,ST BENEDICT'S SCHOOL,Primary,-32.018476,115.839433,1139
Western Australia,APPLECROSS PRIMARY SCHOOL,Primary,-32.01084327,115.8395984,1147
Western Australia,NOLLAMARA PRIMARY SCHOOL,Primary,-31.88436343,115.839641,944
Western Australia,WEST COAST STEINER SCHOOL,Primary,-31.88348064,115.83986,1091
Western Australia,EMMANUEL CATHOLIC COLLEGE,Secondary,-32.12857818,115.8400696,1036
Western Australia,TUART HILL PRIMARY SCHOOL,Primary,-31.9013793,115.8408151,1057
Western Australia,GIRRAWHEEN SENIOR HIGH SCHOOL,Secondary,-31.83648977,115.8418703,907
Western Australia,CORPUS CHRISTI COLLEGE,Secondary,-32.05699614,115.8429056,1098
Western Australia,YIDARRA CATHOLIC PRIMARY SCHOOL,Primary,-32.05699615,115.8429057,1129
Western Australia,ARANMORE CATHOLIC COLLEGE,Secondary,-31.92706854,115.8431695,991
Western Australia,HAMMOND PARK PRIMARY SCHOOL,Primary,-32.16737931,115.8435325,1066
Western Australia,BERTRAM PRIMARY SCHOOL,Primary,-32.24665386,115.843541,999
Western Australia,ASHDALE PRIMARY SCHOOL,Primary,-31.80875751,115.8437538,1026
Western Australia,ST DENIS SCHOOL,Primary,-31.90973888,115.8443814,1111
Western Australia,WARRIAPENDI PRIMARY SCHOOL,Primary,-31.85387667,115.8446009,947
Western Australia,RAWLINSON PRIMARY SCHOOL,Primary,-31.82748385,115.8447459,961
Western Australia,BALGA PRIMARY SCHOOL,Primary,-31.86059553,115.8448001,907
Western Australia,MOUNT PLEASANT PRIMARY SCHOOL,Primary,-32.03020235,115.8453213,1128
Western Australia,BATEMAN PRIMARY SCHOOL,Primary,-32.05066001,115.8453415,1118
Western Australia,JANDAKOT PRIMARY SCHOOL,Primary,-32.13857194,115.8458419,1036
Western Australia,LAKELAND SENIOR HIGH SCHOOL,Secondary,-32.10905514,115.8459137,951
Western Australia,BALGA SENIOR HIGH SCHOOL,Secondary,-31.85134146,115.8465042,881
Western Australia,WELLARD PRIMARY SCHOOL,Primary,-32.262238,115.846959,1015
Western Australia,BRENTWOOD PRIMARY SCHOOL,Primary,-32.04149754,115.847177,1103
Western Australia,MAJELLA CATHOLIC PRIMARY SCHOOL,Primary,-31.85601373,115.8477866,946
Western Australia,EMMANUEL CHRISTIAN COMMUNITY SCHOOL,Primary,-31.84620429,115.8482622,980
Western Australia,EMMANUEL CHRISTIAN COMMUNITY SCHOOL,Secondary,-31.84620429,115.8482622,980
Western Australia,ST GERARD'S PRIMARY SCHOOL,Primary,-31.869729,115.848544,999
Western Australia,HAMMOND PARK CATHOLIC PRIMARY SCHOOL,Primary,-32.17296139,115.8487346,1078
Western Australia,OUR LADY OF LOURDES SCHOOL,Primary,-31.88782934,115.8488556,1061
Western Australia,SUCCESS PRIMARY SCHOOL,Primary,-32.1525476,115.8495396,1051
Western Australia,KYILLA PRIMARY SCHOOL,Primary,-31.91907193,115.851731,1129
Western Australia,ROSEWORTH PRIMARY SCHOOL,Primary,-31.84063994,115.8524975,910
Western Australia,WEST LEEMING PRIMARY SCHOOL,Primary,-32.07026853,115.8551611,1103
Western Australia,NORTH PERTH PRIMARY SCHOOL,Primary,-31.93042383,115.8560039,1137
Western Australia,LEEMING SENIOR HIGH SCHOOL,Secondary,-32.07467304,115.8564902,1071
Western Australia,JOHN SEPTIMUS ROE ANGLICAN COMMUNITY SCHOOL,Primary,-31.85936631,115.8567055,1070
Western Australia,JOHN SEPTIMUS ROE ANGLICAN COMMUNITY SCHOOL,Secondary,-31.85936631,115.8567055,1070
Western Australia,ST GEORGE'S ANGLICAN GRAMMAR SCHOOL,Secondary,-31.95409073,115.8570957,1148
Western Australia,MERCY COLLEGE,Primary,-31.84725114,115.8575544,1010
Western Australia,MERCY COLLEGE,Secondary,-31.84725114,115.8575544,1010
Western Australia,COOLBINIA PRIMARY SCHOOL,Primary,-31.91309496,115.8590308,1141
Western Australia,YOKINE PRIMARY SCHOOL,Primary,-31.900715,115.8593435,1047
Western Australia,SOUTH PERTH PRIMARY SCHOOL,Primary,-31.9812379,115.8593816,1135
Western Australia,ST COLUMBA'S CATHOLIC PRIMARY SCHOOL,Primary,-31.97839416,115.8600018,1160
Western Australia,BULL CREEK PRIMARY SCHOOL,Primary,-32.06013661,115.8610064,1126
Western Australia,COMO PRIMARY SCHOOL,Primary,-31.99709826,115.8613447,1132
Western Australia,HONEYWOOD PRIMARY SCHOOL,Primary,-32.1965,115.86159,1040
Western Australia,AQUINAS COLLEGE,Primary,-32.02617519,115.8617538,1023
Western Australia,AQUINAS COLLEGE,Secondary,-32.02617519,115.8617538,1023
Western Australia,KOONDOOLA PRIMARY SCHOOL,Primary,-31.83872675,115.8619753,863
Western Australia,CARMEL SCHOOL,Primary,-31.89910743,115.8620749,1137
Western Australia,CARMEL SCHOOL,Secondary,-31.89910743,115.8620749,1137
Western Australia,DRYANDRA PRIMARY SCHOOL,Primary,-31.85529627,115.8623522,903
Western Australia,AUBIN GROVE PRIMARY SCHOOL,Primary,-32.17306065,115.8623522,1068
Western Australia,LANDSDALE PRIMARY SCHOOL,Primary,-31.80328614,115.8627751,1040
Western Australia,LEEMING PRIMARY SCHOOL,Primary,-32.07551121,115.862877,1093
Western Australia,ST PIUS X CATHOLIC SCHOOL,Primary,-32.01686406,115.8634264,1120
Western Australia,ATWELL COLLEGE,Secondary,-32.14395682,115.8641462,1012
Western Australia,ST PAUL'S PRIMARY SCHOOL,Primary,-31.92535899,115.8642209,1158
Western Australia,HARMONY PRIMARY SCHOOL,Primary,-32.15122168,115.8645645,1062
Western Australia,SUTHERLAND DIANELLA PRIMARY SCHOOL,Primary,-31.89361305,115.8646325,1063
Western Australia,MANNING PRIMARY SCHOOL,Primary,-32.01527547,115.8650557,1121
Western Australia,WESLEY COLLEGE,Primary,-31.97995555,115.865934,1143
Western Australia,WESLEY COLLEGE,Secondary,-31.97995555,115.865934,1143
Western Australia,DIANELLA HEIGHTS PRIMARY SCHOOL,Primary,-31.88273396,115.8661514,1091
Western Australia,HIGHGATE PRIMARY SCHOOL,Primary,-31.94074584,115.8662509,1120
Western Australia,PINJARRA PRIMARY SCHOOL,Primary,-32.628223,115.866421,963
Western Australia,ROSSMOYNE PRIMARY SCHOOL,Primary,-32.04061087,115.8667422,1140
Western Australia,ALL SAINTS' COLLEGE,Primary,-32.04946998,115.867023,1154
Western Australia,ALL SAINTS' COLLEGE,Secondary,-32.04946998,115.867023,1154
Western Australia,MERCEDES COLLEGE,Secondary,-31.95623304,115.8670832,1116
Western Australia,LANDSDALE CHRISTIAN SCHOOL,Primary,-31.80678912,115.8671747,1036
Western Australia,ATWELL PRIMARY SCHOOL,Primary,-32.13527555,115.867828,1056
Western Australia,WADDINGTON PRIMARY SCHOOL,Primary,-31.84424333,115.8681525,916
Western Australia,SACRED HEART PRIMARY SCHOOL,Primary,-31.93732021,115.8682173,1135
Western Australia,OBERTHUR PRIMARY SCHOOL,Primary,-32.05976013,115.8686381,1171
Western Australia,MOUNT LAWLEY SENIOR HIGH SCHOOL,Secondary,-31.92122258,115.8697493,1101
Western Australia,ALINJARRA PRIMARY SCHOOL,Primary,-31.82962571,115.8701402,994
Western Australia,ROSSMOYNE SENIOR HIGH SCHOOL,Secondary,-32.04626472,115.8705457,1121
Western Australia,COMO SECONDARY COLLEGE,Secondary,-32.00366439,115.8711551,1074
Western Australia,PENRHOS COLLEGE,Primary,-31.99743072,115.8725394,1051
Western Australia,PENRHOS COLLEGE,Secondary,-31.99743072,115.8725394,1051
Western Australia,PINJARRA SENIOR HIGH SCHOOL,Secondary,-32.63343063,115.8726662,963
Western Australia,OUR LADY'S ASSUMPTION SCHOOL,Primary,-31.8969369,115.8727036,1077
Western Australia,COLLIER PRIMARY SCHOOL,Primary,-31.99132283,115.8732078,1088
Western Australia,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL,Primary,-32.6307843,115.8733555,983
Western Australia,BOYARE PRIMARY SCHOOL,Primary,-31.85724948,115.8734207,932
Western Australia,CURTIN PRIMARY SCHOOL,Primary,-32.00690937,115.8737611,995
Western Australia,ST ANDREW'S GRAMMAR,Primary,-31.87118268,115.8741054,1078
Western Australia,ST ANDREW'S GRAMMAR,Secondary,-31.87118268,115.8741054,1078
Western Australia,AUSTRALIAN ISLAMIC COLLEGE - NORTH OF THE RIVER,Primary,-31.90293601,115.8744467,972
Western Australia,CARNABY RISE PRIMARY SCHOOL,Primary,-31.81744,115.874989,1039
Western Australia,BANKSIA PARK PRIMARY SCHOOL,Primary,-32.07166263,115.8754583,1091
Western Australia,PERTH COLLEGE,Primary,-31.93117853,115.8754809,1153
Western Australia,PERTH COLLEGE,Secondary,-31.93117853,115.8754809,1153
Western Australia,MOUNT LAWLEY PRIMARY SCHOOL,Primary,-31.9257564,115.8764441,1123
Western Australia,NORTH MORLEY PRIMARY SCHOOL,Primary,-31.87846471,115.878515,1032
Western Australia,WILLETTON SENIOR HIGH SCHOOL,Secondary,-32.06131317,115.8792246,1117
Western Australia,BURRENDAH PRIMARY SCHOOL,Primary,-32.05988334,115.8805782,1125
Western Australia,ILLAWARRA PRIMARY SCHOOL,Primary,-31.8289464,115.8817576,996
Western Australia,TRINITY COLLEGE,Secondary,-31.96013472,115.8825766,1113
Western Australia,WILLETTON PRIMARY SCHOOL,Primary,-32.0491836,115.8826792,1127
Western Australia,KENSINGTON PRIMARY SCHOOL,Primary,-31.98071268,115.8833484,1128
Western Australia,MORLEY SENIOR HIGH SCHOOL,Secondary,-31.8737169,115.8836692,1009
Western Australia,ST PETER'S PRIMARY SCHOOL,Primary,-31.91205537,115.8849241,1111
Western Australia,SHELLEY PRIMARY SCHOOL,Primary,-32.03209413,115.8857593,1120
Western Australia,WEST MORLEY PRIMARY SCHOOL,Primary,-31.89043143,115.8863854,1018
Western Australia,INGLEWOOD PRIMARY SCHOOL,Primary,-31.91722662,115.8864466,1118
Western Australia,VICTORIA PARK CHRISTIAN SCHOOL,Primary,-31.97105458,115.8888111,1047
Western Australia,REGENT COLLEGE,Primary,-31.97177194,115.889552,1165
Western Australia,INFANT JESUS SCHOOL,Primary,-31.89329786,115.8895814,1081
Western Australia,CAMBOON PRIMARY SCHOOL,Primary,-31.87744461,115.8910542,1035
Western Australia,ST ANNE'S SCHOOL,Primary,-33.08300334,115.8913206,1022
Western Australia,KIRUP PRIMARY SCHOOL,Primary,-33.705302,115.891555,980
Western Australia,ORANA CATHOLIC PRIMARY SCHOOL,Primary,-32.04434376,115.8921767,1121
Western Australia,VICTORIA PARK PRIMARY SCHOOL,Primary,-31.97137092,115.8922127,1136
